"Year","PlotID","Site","Trans","Plot","TreeID","BAI","CoreID","Pith","Pith.Yr","Inner","Outer","Bark","Use","Notes","Pith.offset","Tree","Spp","Genus","Canopy","Live","Age","BA.m2ha","BAI.filled","BA.tree","Stems","Density.Ha","BAI.filled.plot","BA.plot","BA.m2ha.plot","Density.ha.plot","Stems.plot","BAI.m2ha.plot","BA.m2ha.plot.live","RelBA","Site.Trans","Latitude","Longitude","elev","flow","TPI","sol","sol.lag","Anomaly","Tavg","Precip.PRISM","Tavg.PRISM","Precip.PRISM.sum","BA.tree.cm2"
1991,"BLDB1","BLD","B",1,"BLDB137",89.74062,"BLDB137HI","Y",1940,1941,2012,"Y","N","poor correlation w/ Master",1,37,"NYSY","Nyssa","U","LIVE",51,0.07202347,89.74062,2262.754,1,31.83099,9204.968,5406.706,13.48683,827.6057,26,0.2930032,14.71545,0.04141148,"BLDB",37.91899,-79.84276,994.130442091108,0.0321127080181543,0.0212430660615305,119858.064017565,119858.064017565,0.930409775455597,11.3728422865982,94.905,10.6850001017253,1138.86,22.62754
1991,"BLDB2","BLD","B",2,"BLDB210",698.6095,"BLDB210HI","N",1936,1953,2012,"Y","Y","ring file in 2 parts, 1976-1978 not measured",17,10,"QURU","Quercus","C","LIVE",55,0.6045335,698.6095,18992.57,1,31.83099,12924.87,8662.247,15.4106,1177.747,37,0.4114115,24.30732,0.1784373,"BLDB",37.91985,-79.84246,997.512117400419,0.034882641509434,-0.0961635220125708,119731.72392544,119731.72392544,0.930409775455597,11.4457987614992,94.905,10.6850001017253,1138.86,189.9257
1991,"BLDB2","BLD","B",2,"BLDB237",952.781,"BLDB237HI","N",1845,1865,2012,"Y","Y","lots of error on pith est",20,37,"QUPR","Quercus","D","LIVE",146,3.387932,952.781,106438.3,1,31.83099,12924.87,8662.247,15.4106,1177.747,37,0.4114115,24.30732,1,"BLDB",37.91985,-79.84246,997.512117400419,0.034882641509434,-0.0961635220125708,119731.72392544,119731.72392544,0.930409775455597,11.4457987614992,94.905,10.6850001017253,1138.86,1064.383
1991,"BLDC2","BLD","C",2,"BLDC232",216.1655,"BLDC232HI","Y",1941,1943,2012,"Y","Y","can't measure to pith",2,32,"NYSY","Nyssa","U","LIVE",50,0.07094223,216.1655,2228.785,1,31.83099,9780.586,5349.099,13.88879,954.9297,30,0.3113257,15.30571,0.04236748,"BLDC",37.91423,-79.8396,866.701798621617,0.0382064296520424,-0.136115313498066,118509.65576795,118509.65576795,0.930409775455597,11.6609374814457,94.905,10.6850001017253,1138.86,22.28785
1991,"BLDC3","BLD","C",3,"BLDC303",72.46437,"BLDC303HI","Y",1934,1935,2012,"Y","N","poor correlation; pull from analysis",1,3,"NYSY","Nyssa","I","LIVE",57,0.09667223,72.46437,3037.142,1,31.83099,3534.228,3090.343,2.931703,891.2677,28,0.112498,4.928526,0.1472321,"BLDC",37.91517,-79.83977,880.148512355018,0.0388048411497731,-0.113580013447638,119166.485413846,119166.485413846,0.930409775455597,11.7915796003617,94.905,10.6850001017253,1138.86,30.37142
1991,"BLDC4","BLD","C",4,"BLDC437",38.5336,"BLDC437HI","N",1932,1934,2009,"Y","Y","dead or broken outside",2,37,"QUPR","Quercus","I","LIVE",59,0.1998818,38.5336,6279.667,1,31.83099,6952.564,4844.335,14.41441,859.4367,27,0.221307,14.72957,0.1399357,"BLDC",37.91554,-79.83873,868.618903971845,0.0416606334841629,-0.0971803251215027,118333.398439375,118333.398439375,0.930409775455597,11.725842805839,94.905,10.6850001017253,1138.86,62.79667
1991,"FLTB2","FLT","B",2,"FLTB204",45.55561,"FLTB204HI","Y",1953,1954,2013,"Y","N","poor correlation",1,4,"QURU","Quercus","U","LIVE",38,0.03713214,45.55561,1166.577,1,31.83099,11506.9,4452.717,14.03133,891.2677,28,0.366276,14.4765,0.01834999,"FLTB",37.23649,-80.85878,1006.10094850949,0.0315926067073171,-0.0417407689701902,129249.492407312,129249.492407312,0.930409775455597,11.4423660527293,86.9775,10.89250010252,1043.73,11.66577
1991,"HIKA1","HIK","A",1,"HIKA112",1423.813,"HIKA112HI","Y",1889,1890,2012,"Y","Y","break at 1931, 2 missing rings",1,12,"QURU","Quercus","C","LIVE",102,0.9672929,1423.813,68359.92,1,14.14711,22358.7,16840.7,18.23366,537.59,38,0.316311,21.44787,0.3148478,"HIKA",38.56657,-79.16857,1094.13162265404,0.00832937219730942,0.205675967447272,112267.135530654,112267.135530654,0.930409775455597,10.9481517513908,83.3375,10.2049997647603,1000.05,683.5992
1991,"HIKA1","HIK","A",1,"HIKA124",514.571,"HIKA124HI","N",1914,1916,2012,"Y","Y","not sure of pith est",2,24,"QURU","Quercus","C","LIVE",77,1.121873,514.571,79284.31,1,14.14711,22358.7,16840.7,18.23366,537.59,38,0.316311,21.44787,0.3651627,"HIKA",38.56657,-79.16857,1094.13162265404,0.00832937219730942,0.205675967447272,112267.135530654,112267.135530654,0.930409775455597,10.9481517513908,83.3375,10.2049997647603,1000.05,792.8431
1991,"HIKA2","HIK","A",2,"HIKA220",115.8776,"HIKA220HI","N",1928,1931,2012,"Y","N","poor corr w/ master",3,20,"ACRU","Acer","I","LIVE",63,0.09574343,115.8776,4332.282,1,22.10485,15765.83,12946.19,18.74208,442.0971,20,0.3485014,25.65932,0.0264403,"HIKA",38.56745,-79.16833,1097.45767195767,0.00850915178571428,0.180565889550272,110109.96578086,110109.96578086,0.930409775455597,10.728792823049,83.3375,10.2049997647603,1000.05,43.32282
1991,"HIKA3","HIK","A",3,"HIKA311",1009.511,"HIKA311HI","N",1833,1838,2012,"Y","Y","tentative pith date",5,11,"QURU","Quercus","C","LIVE",158,3.274195,1009.511,231391.9,1,14.14711,14140.01,18478.58,18.501,183.9124,13,0.2000403,27.70755,0.638087,"HIKA",38.56833,-79.16862,1102.64975124378,0.00787902985074627,0.209981343283589,108006.020702228,108006.020702228,0.930409775455597,10.3715479849437,83.3375,10.2049997647603,1000.05,2313.919
1991,"HIKB3","HIK","B",3,"HIKB321",11.22609,"HIKB321HI","Y",1928,1929,2012,"Y","N","poor corr w/ master",1,21,"ACRU","Acer","U","LIVE",63,0.07573269,11.22609,2379.286,1,31.83099,10459.44,9026.045,11.39536,1050.423,33,0.3329344,19.8082,0.02049485,"HIKB",38.57215,-79.15678,907.026304870965,0.0383948469006721,0.238507177827566,99481.9866625328,99481.9866625328,0.930409775455597,10.5705781129484,83.3375,10.2049997647603,1000.05,23.79286
1991,"HIKB3","HIK","B",3,"HIKB333",52.48659,"HIKB333HI","N",1930,1936,2012,"Y","Y","1977 missing",6,33,"ACRU","Acer","I","LIVE",61,0.07836957,52.48659,2462.129,1,31.83099,10459.44,9026.045,11.39536,1050.423,33,0.3329344,19.8082,0.02120844,"HIKB",38.57215,-79.15678,907.026304870965,0.0383948469006721,0.238507177827566,99481.9866625328,99481.9866625328,0.930409775455597,10.5705781129484,83.3375,10.2049997647603,1000.05,24.62129
1991,"HIKB4","HIK","B",4,"HIKB409",50.64287,"HIKB409HI","N",1934,1937,2012,"Y","Y","2011, 1977 missing",3,9,"ACRU","Acer","U","LIVE",57,0.06627844,50.64287,2082.263,1,31.83099,7214.729,6098.057,14.18017,668.4508,21,0.2296519,17.28639,0.01164292,"HIKB",38.57218,-79.15804,926.122354497354,0.0149162946428571,0.263103505291007,99349.0159928188,99349.0159928188,0.930409775455597,10.4194726335863,83.3375,10.2049997647603,1000.05,20.82263
1991,"HIKB4","HIK","B",4,"HIKB413",82.18948,"HIKB413HI","Y",1920,1921,2012,"Y","Y","1931 missing",1,13,"ACRU","Acer","I","LIVE",71,0.1370808,82.18948,4306.654,1,31.83099,7214.729,6098.057,14.18017,668.4508,21,0.2296519,17.28639,0.02408054,"HIKB",38.57218,-79.15804,926.122354497354,0.0149162946428571,0.263103505291007,99349.0159928188,99349.0159928188,0.930409775455597,10.4194726335863,83.3375,10.2049997647603,1000.05,43.06654
1991,"HIKB4","HIK","B",4,"HIKB420",52.38331,"HIKB420HI","N",1930,1933,2008,"Y","N","poor corr w/ master",3,20,"ACRU","Acer","U","LIVE",61,0.0417776,52.38331,1312.523,1,31.83099,7214.729,6098.057,14.18017,668.4508,21,0.2296519,17.28639,0.007338936,"HIKB",38.57218,-79.15804,926.122354497354,0.0149162946428571,0.263103505291007,99349.0159928188,99349.0159928188,0.930409775455597,10.4194726335863,83.3375,10.2049997647603,1000.05,13.12523
1991,"HIKC2","HIK","C",2,"HIKC202",265.5287,"HIKC202HI","N",1809,1815,2012,"Y","Y","dots off on core",6,2,"BELE","Betula","C","LIVE",182,2.547296,265.5287,80028.16,1,31.83099,14032.41,8983.028,25.46395,795.7747,25,0.4466654,27.59893,0.5351846,"HIKC",38.57435,-79.15297,834.35688225539,0.0919242537313433,-0.101844941956882,103197.005746313,103197.005746313,0.930409775455597,11.2749650720579,83.3375,10.2049997647603,1000.05,800.2816
1991,"HIKC2","HIK","C",2,"HIKC206",155.0887,"HIKC206HI","Y",1969,1970,2012,"Y","N","poor corr w/ master",1,6,"BELE","Betula","I","LIVE",22,0.107553,155.0887,3378.981,1,31.83099,14032.41,8983.028,25.46395,795.7747,25,0.4466654,27.59893,0.02259678,"HIKC",38.57435,-79.15297,834.35688225539,0.0919242537313433,-0.101844941956882,103197.005746313,103197.005746313,0.930409775455597,11.2749650720579,83.3375,10.2049997647603,1000.05,33.78981
1991,"HIKC3","HIK","C",3,"HIKC313",464.7327,"HIKC313HI","N",1972,1974,2012,"Y","Y","2011 missing",2,13,"ACRU","Acer","I","LIVE",19,0.2676427,464.7327,8408.505,1,31.83099,22607.59,7427.301,8.989457,1082.254,34,0.719622,10.14294,0.2439741,"HIKC",38.57377,-79.15203,823.694881398252,0.0948026966292135,-0.157126508531003,103834.095874169,103834.095874169,0.930409775455597,11.5162983499991,83.3375,10.2049997647603,1000.05,84.08505
1991,"HIKC4","HIK","C",4,"HIKC405",907.3283,"HIKC405HI","N",1972,1977,2012,"Y","Y","2011, 2003 missing",5,5,"ACRU","Acer","I","LIVE",19,0.3459784,907.3283,10869.57,1,31.83099,21560.77,8871.039,7.741261,1305.071,41,0.6863007,10.46796,0.435933,"HIKC",38.57328,-79.15099,812.190677264448,0.0977666915052161,-0.108761798310979,104810.007774552,104810.007774552,0.930409775455597,11.7731592146488,83.3375,10.2049997647603,1000.05,108.6957
1991,"HIKC4","HIK","C",4,"HIKC406",18.98779,"HIKC406HI","N",1971,1973,2012,"Y","Y","2003, 1990 missing",2,6,"ACRU","Acer","U","LIVE",20,0.09162444,18.98779,2878.556,1,31.83099,21560.77,8871.039,7.741261,1305.071,41,0.6863007,10.46796,0.1154469,"HIKC",38.57328,-79.15099,812.190677264448,0.0977666915052161,-0.108761798310979,104810.007774552,104810.007774552,0.930409775455597,11.7731592146488,83.3375,10.2049997647603,1000.05,28.78556
1991,"HIKC4","HIK","C",4,"HIKC417",506.0764,"HIKC417HI","Y",1971,1972,2012,"Y","Y","1999 missing",1,17,"ACRU","Acer","C","LIVE",20,0.2261408,506.0764,7104.643,1,31.83099,21560.77,8871.039,7.741261,1305.071,41,0.6863007,10.46796,0.2849376,"HIKC",38.57328,-79.15099,812.190677264448,0.0977666915052161,-0.108761798310979,104810.007774552,104810.007774552,0.930409775455597,11.7731592146488,83.3375,10.2049997647603,1000.05,71.04643
1991,"HIKC4","HIK","C",4,"HIKC421",491.6549,"HIKC421HI","N",1971,1973,2012,"Y","Y","2011, 2003 missing",2,21,"ACRU","Acer","C","LIVE",20,0.1594755,491.6549,5010.225,1,31.83099,21560.77,8871.039,7.741261,1305.071,41,0.6863007,10.46796,0.2009392,"HIKC",38.57328,-79.15099,812.190677264448,0.0977666915052161,-0.108761798310979,104810.007774552,104810.007774552,0.930409775455597,11.7731592146488,83.3375,10.2049997647603,1000.05,50.10225
1991,"HNKA1","HNK","A",1,"HNKA113",1674.167,"HNKA113HI","N",1908,1912,2012,"Y","Y","break at 1927",4,13,"QUPR","Quercus","C","LIVE",83,1.509306,1674.167,47417.72,1,31.83099,16375.41,7147.963,21.74024,509.2958,16,0.5212454,21.76481,0.425332,"HNKA",38.31762,-79.23926,941.822005663835,0.00808313343328336,0.197661585873733,110253.19323235,110253.19323235,0.930409775455597,10.6496458880367,81.0741666666667,11.2558332681656,972.89,474.1772
1991,"HNKA3","HNK","A",3,"HNKA321",901.5664,"HNKA321HI","N",1927,1929,2012,"Y","Y","cored twice",2,21,"NYSY","Nyssa","C","LIVE",64,0.3307703,901.5664,17566.14,1,18.8349,27764.68,10551.33,15.75677,640.3868,34,0.5229451,17.01821,0.09049694,"HNKA",38.31877,-79.2409,952.354604604605,0.00617837837837838,0.287183016349687,106063.970434641,106063.970434641,0.930409775455597,10.0732280374195,81.0741666666667,11.2558332681656,972.89,175.6614
1991,"HNKA3","HNK","A",3,"HNKA323",121.6199,"HNKA323HI","N",1938,1942,2012,"Y","N","poor corr",4,23,"NYSY","Nyssa","I","LIVE",53,0.1128057,121.6199,5990.744,1,18.8349,27764.68,10551.33,15.75677,640.3868,34,0.5229451,17.01821,0.03086302,"HNKA",38.31877,-79.2409,952.354604604605,0.00617837837837838,0.287183016349687,106063.970434641,106063.970434641,0.930409775455597,10.0732280374195,81.0741666666667,11.2558332681656,972.89,59.90744
1991,"HNKA3","HNK","A",3,"HNKA329",1227.597,"HNKA329HI","N",1911,1917,2012,"Y","Y","switch sides measuring at 1937 b/c of scar",6,29,"ACRU","Acer","C","LIVE",80,1.794335,1227.597,95291.28,1,18.8349,27764.68,10551.33,15.75677,640.3868,34,0.5229451,17.01821,0.4909201,"HNKA",38.31877,-79.2409,952.354604604605,0.00617837837837838,0.287183016349687,106063.970434641,106063.970434641,0.930409775455597,10.0732280374195,81.0741666666667,11.2558332681656,972.89,952.9128
1991,"HNKB1","HNK","B",1,"HNKB117",34.52335,"HNKB117HI","Y",1910,1911,2012,"Y","Y","1986 missing",1,17,"ACRU","Acer","I","LIVE",81,0.2235819,34.52335,10116.83,1,22.10485,11726.98,11471.48,18.62929,464.2019,21,0.2592233,26.71685,0.03323612,"HNKB",38.31586,-79.22329,829.397015920647,0.0137903225806452,0.00899183129115747,104564.560668894,104564.560668894,0.930409775455597,9.81403666367705,79.7233333333333,11.4799997210503,956.68,101.1683
1991,"HNKB2","HNK","B",2,"HNKB228",43.456,"HNKB228HI","Y",1929,1930,2012,"Y","N","poor corr, possible -9 shift",1,28,"NYSY","Nyssa","U","LIVE",62,0.03575789,43.456,1618.004,1,22.10485,21938,9193.036,17.05755,663.1456,30,0.4849364,16.14774,0.01088356,"HNKB",38.31543,-79.22434,837.302112029385,0.0125675432006011,0.0698096669171058,105240.191580145,105240.191580145,0.930409775455597,9.8785450256317,79.7233333333333,11.4799997210503,956.68,16.18004
1991,"HNKB3","HNK","B",3,"HNKB348",10.8875,"HNKB348HI","Y",1918,1919,2012,"Y","N","poor corr",1,48,"NYSY","Nyssa","U","LIVE",73,0.07440406,10.8875,2337.545,1,31.83099,4917.899,2388.712,7.603269,541.1268,17,0.1565416,8.45568,0.03765498,"HNKB",38.31529,-79.22547,843.712810261536,0.0130877811094453,0.131486340163251,105698.576686842,105698.576686842,0.930409775455597,9.89068510293516,79.7233333333333,11.4799997210503,956.68,23.37545
1991,"HNKC3","HNK","C",3,"HNKC301",26.01828,"HNKC301HI","N",1933,1935,2011,"Y","Y","2010 & 2011 very small",2,1,"NYSY","Nyssa","U","LIVE",58,0.07596242,26.01828,1527.19,1,49.73592,5062.369,3928.928,8.557721,1094.19,22,0.2517816,11.57534,0.01244118,"HNKC",38.32188,-79.22275,717.66103239705,1.24081275167785,-0.118992874306069,95529.5060104499,95529.5060104499,0.930409775455597,9.47440329346174,79.7233333333333,11.4799997210503,956.68,15.2719
1991,"HNKC3","HNK","C",3,"HNKC312",71.37007,"HNKC312HI","Y",1976,1977,2012,"Y","Y","1992 missing",1,12,"ACRU","Acer","U","LIVE",15,0.0625696,71.37007,1257.933,1,49.73592,5062.369,3928.928,8.557721,1094.19,22,0.2517816,11.57534,0.0102477,"HNKC",38.32188,-79.22275,717.66103239705,1.24081275167785,-0.118992874306069,95529.5060104499,95529.5060104499,0.930409775455597,9.47440329346174,79.7233333333333,11.4799997210503,956.68,12.57933
1991,"IRNA1","IRN","A",1,"IRNA108",431.3657,"IRNA108HI","N",1916,1918,2012,"Y","Y","cores reversed?",2,8,"QURU","Quercus","C","LIVE",75,1.178541,431.3657,37026.09,1,31.83099,6126.67,3770.272,10.9993,286.4789,9,0.195018,53.31304,0.2970217,"IRNA",36.7531,-81.30619,1242.08090862685,0.0078677641653905,0.116470988599636,108315.822059197,108315.822059197,0.930409775455597,8.39621077806599,103.329166666667,10.2124998569489,1239.95,370.2609
1991,"IRNA3","IRN","A",3,"IRNA306",323.6657,"IRNA306HI","Y",1975,1976,2012,"Y","N","poor correlation with master",1,6,"QURU","Quercus","C","LIVE",16,0.1237877,323.6657,3889.026,1,31.83099,11599.33,4290.831,4.490289,891.2677,28,0.369218,6.444498,0.06044346,"IRNA",36.75242,-81.30829,1256.67288207748,0.00766620689655172,0.180023414218825,111993.786113204,111993.786113204,0.930409775455597,8.52523980259986,103.329166666667,10.2124998569489,1239.95,38.89026
1991,"IRNB1","IRN","B",1,"IRNB131",294.1297,"IRNB131HI","N",1910,1912,2012,"Y","Y","actually lower; this one measured",2,31,"QUPR","Quercus","C","LIVE",81,0.3673634,294.1297,11541.42,1,31.83099,9925.443,6757.79,10.96115,1018.592,32,0.3159367,15.92335,0.1732627,"IRNB",36.7579,-81.3064,1114.83777095067,0.0279629032258065,-0.0795997610513717,94858.1839370496,94858.1839370496,0.930409775455597,7.22809716179801,103.329166666667,10.2124998569489,1239.95,115.4142
1991,"IRNB2","IRN","B",2,"IRNB210",82.89909,"IRNB210HI","N",1915,1917,2012,"Y","N","poor correlation with master",2,10,"QURU","Quercus","C","LIVE",76,0.09469987,82.89909,2975.177,1,31.83099,8967.92,6310.684,10.06285,763.9437,24,0.2854577,13.98657,0.06059056,"IRNB",36.75741,-81.30741,1129.34821049052,0.0256407039020658,-0.05699013857009,94447.430817497,94447.430817497,0.930409775455597,7.09698575136427,103.329166666667,10.2124998569489,1239.95,29.75177
1991,"IRNB3","IRN","B",3,"IRNB333",126.5684,"IRNB333HI","Y",1911,1912,2012,"Y","Y","1999 missing",1,33,"NYSY","Nyssa","I","LIVE",80,0.1980188,126.5684,6221.139,1,31.83099,9573.916,6716.381,10.7049,891.2677,28,0.3047472,15.36415,0.1022366,"IRNB",36.7567,-81.30802,1151.4676387823,0.0226561013046815,-0.0186855120661668,94878.6782054599,94878.6782054599,0.930409775455597,7.08924597081526,103.329166666667,10.2124998569489,1239.95,62.21139
1991,"IRNC1","IRN","C",1,"IRNC125",137.9989,"IRNC125HI","Y",1913,1914,2012,"Y","Y","B side is clearer in supression",1,25,"QUPR","Quercus","C","LIVE",78,0.3418399,137.9989,10739.55,1,31.83099,16337.9,11738.57,15.2612,1336.902,42,0.5200516,21.5358,0.1413808,"IRNC",36.76212,-81.30692,1000.50974882929,0.0769193103448276,-0.196700723712222,100591.06512654,100591.06512654,0.930409775455597,9.02993415782606,103.329166666667,10.2124998569489,1239.95,107.3955
1991,"MORA1","MOR","A",1,"MORA118",18.00447,"MORA118HI","N",1955,1958,2012,"Y","N","poor correlation w/ master",3,18,"QUPR","Quercus","U","LIVE",36,0.07600909,18.00447,2387.97,1,31.83099,11241.56,8445.496,19.65322,668.4508,21,0.35783,26.19829,0.01093649,"MORA",37.71746,-80.1106,877.041792547835,0.00779410876132931,0.181940248405504,98238.8672687436,98238.8672687436,0.930409775455597,9.79319574859848,87.6725,11.4558334549268,1052.07,23.8797
1991,"MORA2","MOR","A",2,"MORA222",78.51531,"MORA222HI","Y",1954,1955,2012,"Y","Y","2002 & 2003 missing",1,22,"BELE","Betula","U","LIVE",37,0.1554726,78.51531,4884.469,1,31.83099,13533.49,6904.423,17.09452,986.7606,31,0.4307843,21.60426,0.0691157,"MORA",37.71701,-80.1116,885.855193328279,0.00741630022744503,0.236500716030663,99339.9315238093,99339.9315238093,0.930409775455597,10.0266670807231,87.6725,11.4558334549268,1052.07,48.84469
1991,"MORA2","MOR","A",2,"MORA236",326.1984,"MORA236HI","Y",1953,1954,2012,"N","Y","b side measured",1,36,"NYSY","Nyssa","I","LIVE",38,0.2296205,326.1984,7213.963,1,31.83099,13533.49,6904.423,17.09452,986.7606,31,0.4307843,21.60426,0.1020783,"MORA",37.71701,-80.1116,885.855193328279,0.00741630022744503,0.236500716030663,99339.9315238093,99339.9315238093,0.930409775455597,10.0266670807231,87.6725,11.4558334549268,1052.07,72.13963
1991,"MORB1","MOR","B",1,"MORB147",46.43525,"MORB147HI","N",1963,1966,2012,"Y","N","poor correlation w/ master, but 1966 marker year lines up",3,47,"QURU","Quercus","I","LIVE",28,0.05179021,46.43525,1627.088,1,31.83099,9621.818,5706.208,6.839372,923.0987,29,0.306272,13.30401,0.02277839,"MORB",37.72242,-80.1086,738.07714884696,0.237477735849057,-0.0934381551362639,90337.9040959802,90337.9040959802,0.930409775455597,8.66448638657723,87.6725,11.4558334549268,1052.07,16.27088
1991,"MORB2","MOR","B",2,"MORB206",48.05404,"MORB206HI","Y",1953,1954,2012,"Y","N","poor correlation w/ master",1,6,"QUPR","Quercus","U","LIVE",38,0.1317398,48.05404,4138.857,1,31.83099,8198.752,6001.639,7.90416,795.7747,25,0.2609744,15.55539,0.05884553,"MORB",37.72218,-80.10972,744.222557399028,0.224869683257919,-0.110315066197415,90798.4192135725,90798.4192135725,0.930409775455597,8.73821270684398,87.6725,11.4558334549268,1052.07,41.38857
1991,"MORB2","MOR","B",2,"MORB214",1079.616,"MORB214HI","N",1908,1911,2012,"Y","Y","false rings (2) in 1953",3,14,"QUPR","Quercus","C","LIVE",83,1.612677,1079.616,50665.32,1,31.83099,8198.752,6001.639,7.90416,795.7747,25,0.2609744,15.55539,0.7203504,"MORB",37.72218,-80.10972,744.222557399028,0.224869683257919,-0.110315066197415,90798.4192135725,90798.4192135725,0.930409775455597,8.73821270684398,87.6725,11.4558334549268,1052.07,506.6532
1991,"MORB2","MOR","B",2,"MORB236",9.267463,"MORB236HI","N",1971,1976,2012,"N","Y","bark fell off while polishing",5,36,"ACRU","Acer","I","LIVE",20,0.02546551,9.267463,800.0475,1,31.83099,8198.752,6001.639,7.90416,795.7747,25,0.2609744,15.55539,0.01137493,"MORB",37.72218,-80.10972,744.222557399028,0.224869683257919,-0.110315066197415,90798.4192135725,90798.4192135725,0.930409775455597,8.73821270684398,87.6725,11.4558334549268,1052.07,8.000475
1991,"MORB2","MOR","B",2,"MORB243",51.81389,"MORB243HI","N",1957,1960,2012,"N","Y","B side dated",3,43,"ACRU","Acer","I","LIVE",34,0.06715012,51.81389,2109.649,1,31.83099,8198.752,6001.639,7.90416,795.7747,25,0.2609744,15.55539,0.02999461,"MORB",37.72218,-80.10972,744.222557399028,0.224869683257919,-0.110315066197415,90798.4192135725,90798.4192135725,0.930409775455597,8.73821270684398,87.6725,11.4558334549268,1052.07,21.09649
1991,"MORC1","MOR","C",1,"MORC101",79.38271,"MORC101HI","N",1946,1948,2012,"Y","N","poor correlation w/ master",2,1,"NYSY","Nyssa","U","LIVE",45,0.08869116,79.38271,2786.401,1,31.83099,12410.56,7149.696,16.90873,891.2677,28,0.3950403,23.10278,0.02432667,"MORC",37.72533,-80.1077,666.932000337467,0.342753075170843,-0.214565932675266,96596.1255029741,96596.1255029741,0.930409775455597,10.3031588735039,87.6725,11.4558334549268,1052.07,27.86401
